Skewness: 0.41555004070429963, Average LID: LPCA: 7.589743589743589  |||  MLE: 6.477152741279537  |||  MLENB: 6.477152741279537  |||  TLE: 3.334267266300322
LPCA: -0.0850610088054101  |||  MLE: -0.6006179769608256  |||  MLENB: -0.6006179769608256  |||  TLE: -0.5099811471732387
node;in_degree;local_intrinsic_dimensionality_LPCA;local_intrinsic_dimensionality_MLE;local_intrinsic_dimensionality_MLENB;local_intrinsic_dimensionality_TLE
173;69;11;2.5145794248101425;2.5145794248101425;2.0084834083276997
174;134;7;6.394263638372814;6.394263638372814;4.679994768796396
175;72;10;3.0423243053218494;3.0423243053218494;2.30116251170175
176;6;9;8.715353000206068;8.715353000206068;3.61744154919921
177;161;7;3.0095158258488524;3.0095158258488524;2.701216327652271
178;167;10;2.3377040844483337;2.3377040844483337;2.759556460186662
179;21;6;3.6804394174342265;3.6804394174342265;2.983036320620073
180;11;8;13.553188909134125;13.553188909134125;4.780987429580011
181;47;4;5.0409340233179565;5.0409340233179565;3.798651137974359
182;1;11;14.035923161100406;14.035923161100406;4.194182954234266
183;32;5;4.717563883296013;4.717563883296013;3.491437433177898
184;0;7;19.240289727602978;19.240289727602978;4.272749979290604
185;47;6;2.653833665737529;2.653833665737529;3.014938123161353
186;1;8;27.768094542299842;27.768094542299842;5.4479881056716986
187;27;6;3.626867339787647;3.626867339787647;2.894005241447683
188;0;13;17.285263626075338;17.285263626075338;5.609063127943224
189;12;4;7.94018684803055;7.94018684803055;3.0485691289862595
190;8;12;11.986454004877487;11.986454004877487;4.618634205995707
191;160;8;3.852569847729801;3.852569847729801;3.4508005078003734
192;62;8;6.4273382145899705;6.4273382145899705;4.159035497927123
193;85;6;5.026221118604922;5.026221118604922;3.816230347934448
194;3;16;15.197372352279523;15.197372352279523;4.853177875885773
195;132;9;3.3925644220316102;3.3925644220316102;2.7245948401036895
196;0;7;16.9679951731541;16.9679951731541;4.191205201417149
197;71;9;2.8023791632099657;2.8023791632099657;2.238632306819947
198;12;14;9.513703894461703;9.513703894461703;4.693694744222418
199;96;10;2.2822421891988953;2.2822421891988953;2.135961649025404
200;0;8;21.95124239809434;21.95124239809434;4.262199472690672
201;22;6;3.7517219347488786;3.7517219347488786;3.0429188809098497
202;1;9;13.340191421043183;13.340191421043183;4.504740140100486
203;147;10;1.5585433217693352;1.5585433217693352;1.8269595705305617
204;0;8;14.333628241177308;14.333628241177308;4.961387132746572
205;136;9;1.7487610382557601;1.7487610382557601;1.952806974923089
206;0;8;16.131387208567734;16.131387208567734;4.999348611427963
207;157;6;4.534021267040525;4.534021267040525;3.637141043434027
208;101;9;5.4241942109206045;5.4241942109206045;3.9914877055681144
209;11;10;6.837160856875419;6.837160856875419;3.058083847770276
210;1;11;13.201267571473478;13.201267571473478;3.916328136910234
211;194;4;3.1215829542851883;3.1215829542851883;3.0957374552582566
212;30;10;6.987722062560831;6.987722062560831;4.314818777181303
213;14;9;5.4873209461274755;5.4873209461274755;2.7651646998988415
214;0;9;18.558709671907607;18.558709671907607;3.0977564990138533
215;51;6;2.706976824202232;2.706976824202232;3.0404684088577985
216;0;8;19.670314532420136;19.670314532420136;2.9629159708112285
217;56;4;3.5011761817315494;3.5011761817315494;3.123722792218757
218;4;7;24.445177855026323;24.445177855026323;6.120721039532685
219;38;3;3.0731835208648586;3.0731835208648586;3.246314349566819
220;2;12;17.542965243049093;17.542965243049093;6.120067326376037
221;112;3;3.6310562524001906;3.6310562524001906;3.369012973929309
222;0;10;21.278383987935044;21.278383987935044;2.892855922869092
223;45;3;3.0015394541579217;3.0015394541579217;2.982238961328318
224;15;9;12.310292609197836;12.310292609197836;5.054017392898567
225;44;3;2.7162068043142504;2.7162068043142504;2.961568188419397
226;8;8;11.528041477769873;11.528041477769873;4.91125713001746
227;63;5;2.1272846678410233;2.1272846678410233;2.6353669534255997
228;1;10;22.385273193509317;22.385273193509317;3.2955790968697634
229;50;5;5.352980301727767;5.352980301727767;3.708297736183501
230;115;11;4.097193766885628;4.097193766885628;3.415731946467484
231;118;10;1.2606784615930486;1.2606784615930486;1.6473748050296644
232;2;20;9.724946436363792;9.724946436363792;4.150013597808813
233;187;6;3.042550038803332;3.042550038803332;3.01945280416454
234;14;6;9.425916626453771;9.425916626453771;3.4005741439039365
235;27;8;7.9977939205998965;7.9977939205998965;3.511082151178976
236;167;6;3.6470390298045046;3.6470390298045046;3.4990338141991564
237;208;7;2.8628766011956674;2.8628766011956674;3.018335202889735
238;165;11;2.496105804945748;2.496105804945748;2.9310197972462464
239;202;6;3.170155520890275;3.170155520890275;3.1084198912953362
240;90;13;4.86962802973367;4.86962802973367;3.566885930629049
241;150;10;1.9025976977496881;1.9025976977496881;2.1219171925973455
242;59;10;7.094948298408262;7.094948298408262;4.36209112691161
243;157;10;1.7384443663118;1.7384443663118;2.0094539592821725
244;12;7;16.039767950160225;16.039767950160225;5.175665156156219
245;173;7;2.240999659899036;2.240999659899036;2.421551057031148
246;70;10;5.610813935805632;5.610813935805632;3.6674367595806188
247;187;6;2.354808070228329;2.354808070228329;2.470212701076145
248;131;13;0.0;0.0;3.5636465701860827
249;114;4;4.1745619422497455;4.1745619422497455;3.8406352452093873
250;4;9;14.982167877806608;14.982167877806608;4.68138585660567
251;58;5;2.1347273509486677;2.1347273509486677;2.6127198896864625
252;42;7;9.17397878363082;9.17397878363082;4.965933219197607
253;48;4;2.6642892974149714;2.6642892974149714;2.7331163514584884
254;115;6;3.771089698398969;3.771089698398969;3.576835380452943
255;46;5;2.773491423302403;2.773491423302403;3.0676568160248316
256;220;7;2.875926379297996;2.875926379297996;3.0196383507800375
257;160;6;4.433184092354747;4.433184092354747;3.7405502123159167
258;212;6;3.275519988394685;3.275519988394685;3.345902986743592
259;200;6;2.741729610672471;2.741729610672471;2.7945101204488068
260;202;4;2.9419252832978833;2.9419252832978833;2.9235262153208725
261;56;3;3.3819612114047612;3.3819612114047612;3.4908293494791374
262;40;3;2.964581259454587;2.964581259454587;3.209174751991537
263;49;4;2.65572712382441;2.65572712382441;2.9961379603565703
264;31;4;2.7661619978039114;2.7661619978039114;2.885317410644709
265;40;4;2.506569791131872;2.506569791131872;2.9066291474356403
266;121;6;3.7894351981306325;3.7894351981306325;3.5098271556226965
267;118;8;4.959143282269369;4.959143282269369;3.76029160277069
268;154;7;4.002503486803987;4.002503486803987;3.4441283591747003
269;183;6;3.0598566146495854;3.0598566146495854;3.0368300246632076
270;131;11;1.3237321399247988;1.3237321399247988;1.679121218417751
271;131;6;3.9550626652691867;3.9550626652691867;3.2056740398757277
272;110;6;5.213791880955154;5.213791880955154;3.823825188189235
273;200;7;2.608997067981814;2.608997067981814;2.8017303942343106
274;188;7;2.793996768906944;2.793996768906944;2.797294972555223
275;232;7;3.3138473207708734;3.3138473207708734;3.2925305500046895
276;200;7;2.6896652763549587;2.6896652763549587;2.8541941434267555
