Skewness: 0.6500646147003835, Average LID: LPCA: 7.521367521367521  |||  MLE: 9.27754391351066  |||  MLENB: 9.27754391351066  |||  TLE: 3.933164270247799
LPCA: 0.03293125381704888  |||  MLE: -0.57465390056476  |||  MLENB: -0.57465390056476  |||  TLE: -0.423547902899443
node;in_degree;local_intrinsic_dimensionality_LPCA;local_intrinsic_dimensionality_MLE;local_intrinsic_dimensionality_MLENB;local_intrinsic_dimensionality_TLE
284;143;15;2.7446451135039096;2.7446451135039096;3.4592448343655966
285;30;11;8.636328140311807;8.636328140311807;5.426542134294656
286;105;7;4.4516691464552745;4.4516691464552745;3.9283806609307685
287;102;7;3.8522517592422068;3.8522517592422068;3.7870507165049285
288;26;8;7.871778990154958;7.871778990154958;4.396204285356649
289;77;7;4.592529464249832;4.592529464249832;3.5871591185565177
290;71;10;4.424212790724198;4.424212790724198;3.8819901573051814
291;59;7;4.993911751184719;4.993911751184719;4.126370433683806
292;55;6;5.543908701244611;5.543908701244611;4.669879341692529
293;81;8;5.7036184726284285;5.7036184726284285;4.539250958904761
294;66;9;6.638202652751692;6.638202652751692;5.329265184095997
295;81;9;3.794755209358468;3.794755209358468;3.891038606674537
296;37;3;2.0893881535009977;2.0893881535009977;2.3126801392136915
297;30;3;2.2381378558210017;2.2381378558210017;2.2303489858525696
298;34;3;2.1236526001602307;2.1236526001602307;2.182009810497951
299;40;4;1.8474516217963481;1.8474516217963481;2.1012813373630372
300;31;3;1.8143393759676265;1.8143393759676265;2.03770242292411
301;41;4;1.5764393780914678;1.5764393780914678;1.981331585868231
302;69;8;2.207814249951788;2.207814249951788;2.3088709680960355
303;90;8;2.04176876453018;2.04176876453018;2.3050613264789885
304;68;8;3.7955292974895904;3.7955292974895904;3.0988405645485977
305;33;7;6.840033140930879;6.840033140930879;4.680733102136992
306;89;8;4.3139832149124056;4.3139832149124056;3.617273978127861
307;19;4;2.4502790987446526;2.4502790987446526;2.335240074473381
308;33;3;2.333018819382852;2.333018819382852;2.545728477373938
309;41;4;1.6210599193210666;1.6210599193210666;1.9969919552323894
310;28;3;1.5912673388464444;1.5912673388464444;1.8513457703201992
311;32;4;1.6296148118405498;1.6296148118405498;1.9600355713780968
312;59;9;2.6438719901920544;2.6438719901920544;2.61409700394772
313;6;8;12.946954606478094;12.946954606478094;5.169693057266791
314;53;4;1.7908580662646174;1.7908580662646174;2.167698949026172
315;37;4;1.418506715278468;1.418506715278468;1.845298408287464
316;35;3;1.4954632506026457;1.4954632506026457;1.7681970369271218
317;14;8;11.298245199068013;11.298245199068013;5.09704198119482
318;84;8;3.0848688569797074;3.0848688569797074;3.2252715617686305
319;94;7;2.3187839273856463;2.3187839273856463;2.426166284398593
320;74;8;1.6932751168255586;1.6932751168255586;2.0399207655528295
321;98;8;2.558160176237744;2.558160176237744;2.7901524560514783
322;80;7;1.8774015746826955;1.8774015746826955;2.1727139147132184
323;81;12;4.998565358075036;4.998565358075036;4.5315332187174695
324;50;4;1.519088506448276;1.519088506448276;2.0080034360197945
325;39;3;1.408032621343267;1.408032621343267;1.8351310853178424
326;34;3;1.566930723859866;1.566930723859866;1.7884814465309034
327;31;4;3.239119785747732;3.239119785747732;2.7875512399253877
328;30;4;3.8509351284040614;3.8509351284040614;3.655118255527757
329;84;8;1.776982184729016;1.776982184729016;2.1555909993929077
330;83;8;3.1766298028999027;3.1766298028999027;2.9048466790060443
331;92;7;3.2922370765518445;3.2922370765518445;3.0993325568961194
332;113;8;3.2139469644006;3.2139469644006;3.170204076622998
333;71;8;1.619076096756991;1.619076096756991;2.074759632111536
334;75;8;1.5683537450880407;1.5683537450880407;2.0113315264978926
335;56;8;1.7203229691550426;1.7203229691550426;2.048576010446916
336;42;3;1.3975430028643359;1.3975430028643359;1.874767410578006
337;34;3;1.6483091299592103;1.6483091299592103;1.8209587482846163
338;58;3;4.213195258358855;4.213195258358855;3.724857495593396
339;27;3;2.2784574933375947;2.2784574933375947;2.783191511821886
340;72;13;3.7510808501087776;3.7510808501087776;3.30000366664862
341;72;7;1.6058993538060105;1.6058993538060105;2.0233973390982176
342;94;9;4.291225940345629;4.291225940345629;4.160326166124476
343;91;10;4.450776159597823;4.450776159597823;4.424653275416066
344;90;7;2.9096705356031296;2.9096705356031296;3.1514286827426004
345;8;9;11.54248127814018;11.54248127814018;5.607692618333497
346;75;7;5.0953161502315;5.0953161502315;4.064493635032771
347;86;8;1.7450379469512856;1.7450379469512856;2.1512954170412835
348;89;7;1.7780445869785988;1.7780445869785988;2.184351117390408
349;94;9;3.9922339444427326;3.9922339444427326;3.830882292392462
350;99;10;4.086933872372302;4.086933872372302;3.996684918838685
