Skewness: -0.041687321519027695, Average LID: LPCA: 2.2723809523809524  |||  MLE: 1.6825538702859644  |||  MLENB: 1.6825538702859644  |||  TLE: nan
LPCA: 0.15985983469467552  |||  MLE: -0.2592154870304117  |||  MLENB: -0.2592154870304117  |||  TLE: nan
node;in_degree;local_intrinsic_dimensionality_LPCA;local_intrinsic_dimensionality_MLE;local_intrinsic_dimensionality_MLENB;local_intrinsic_dimensionality_TLE
774;107;2;1.5240583773733003;1.5240583773733003;1.6527689154771952
775;72;2;1.8250881600599858;1.8250881600599858;2.1465553300013176
776;78;2;1.599235248268775;1.599235248268775;1.7690676354583255
777;83;2;2.0477633299914846;2.0477633299914846;2.0950901673388427
778;112;2;1.5498943723654428;1.5498943723654428;1.6960517956282086
779;68;3;1.9954723254250435;1.9954723254250435;2.4665049181321517
780;62;2;1.3376028937656035;1.3376028937656035;1.4851849359371883
781;76;3;1.7760021197890288;1.7760021197890288;2.0343421070216188
782;102;3;1.6765509336582851;1.6765509336582851;1.6060566455113183
783;74;2;1.011696774744128;1.011696774744128;1.2165257977236512
784;85;2;1.5001493550373854;1.5001493550373854;1.7297616438579846
785;72;2;1.5644446134798993;1.5644446134798993;1.7872223311545976
786;92;3;2.192148629960976;2.192148629960976;2.397612683693235
787;79;2;1.3900396084575628;1.3900396084575628;1.6156956444695205
788;64;2;1.1166228380256582;1.1166228380256582;1.3244208246407874
789;81;3;2.534426234649487;2.534426234649487;2.7549136776205176
790;87;3;2.324934992115194;2.324934992115194;2.3952503667786074
791;72;3;1.859355279726097;1.859355279726097;2.135713722727755
792;102;4;2.349358656999943;2.349358656999943;2.40176564632587
793;75;2;1.6150812574687101;1.6150812574687101;1.7554922842770906
794;95;3;2.6960424515737134;2.6960424515737134;2.767290565384192
795;103;2;1.9606501990388125;1.9606501990388125;2.1494958852983133
796;108;2;1.3919356220952022;1.3919356220952022;1.6802152295448616
797;85;2;2.1158969851716605;2.1158969851716605;2.163881283560101
798;62;2;1.1492740171203981;1.1492740171203981;1.4082080502810876
799;72;3;2.147577266551792;2.147577266551792;2.429641237611967
800;87;2;1.6584303071361093;1.6584303071361093;1.7181445536770623
801;94;3;1.6755538381281834;1.6755538381281834;1.5489483881602306
802;104;2;1.8036421484701477;1.8036421484701477;2.049560901810314
803;86;2;1.8666283005422144;1.8666283005422144;1.935176160733486
804;83;2;1.8551545028610155;1.8551545028610155;2.107395950208533
805;73;2;2.002065522842429;2.002065522842429;2.0387375602957714
806;71;2;2.424104499263271;2.424104499263271;2.411227291732691
807;70;2;1.147609068388515;1.147609068388515;1.378999674370789
808;64;1;0.811355911920461;0.811355911920461;0.9552853784724195
809;100;2;1.3510728875725335;1.3510728875725335;1.4547061758463833
810;106;2;1.522081849356513;1.522081849356513;1.6289959712677116
811;80;2;1.8977582358978362;1.8977582358978362;2.0661265932583484
812;100;2;1.4590910189585575;1.4590910189585575;1.68081559315143
813;83;2;3.821363749601858;3.821363749601858;2.9435976915290825
814;61;2;1.268432748911611;1.268432748911611;1.495646806795313
815;78;2;2.0872973343924026;2.0872973343924026;2.366654847921041
816;90;3;1.9303270530944678;1.9303270530944678;1.9637963119363342
817;74;3;2.1231110748288042;2.1231110748288042;2.3170915590891425
818;18;2;7.055502307268055;7.055502307268055;2.07104440673825
819;81;2;1.5682547156817634;1.5682547156817634;1.6245168607339124
820;70;2;0.9540833219645553;0.9540833219645553;1.1105885897477046
821;105;2;1.768662375969118;1.768662375969118;2.0181604851870825
822;88;3;2.2892610276780907;2.2892610276780907;2.2865044727833728
823;71;2;0.9288055108773204;0.9288055108773204;1.0988841652867303
824;108;2;1.6016830528733579;1.6016830528733579;1.839244047873709
825;85;2;1.8285614697668828;1.8285614697668828;1.9362515028953309
826;81;2;1.6940801028092218;1.6940801028092218;1.7659997886691008
827;85;2;1.9838225737825144;1.9838225737825144;2.090089804567864
828;26;2;3.187501556625294;3.187501556625294;2.549051371586773
829;65;3;2.1418553224513;2.1418553224513;2.452014678182299
830;61;2;1.2105008057898616;1.2105008057898616;1.442402845975799
831;103;3;1.9820584333355653;1.9820584333355653;2.2074412942534964
832;108;3;1.8938619981614673;1.8938619981614673;1.7252272920841922
833;78;2;1.0746195594973573;1.0746195594973573;1.2102881844462234
834;82;2;1.6219774392080666;1.6219774392080666;1.6627289949116957
835;72;2;1.6248726198311871;1.6248726198311871;1.8308182100513368
836;93;3;2.6444482875031494;2.6444482875031494;2.6901244375529574
837;85;2;1.4276911737532514;1.4276911737532514;1.6437626696309078
838;64;2;1.2152881999958165;1.2152881999958165;1.4025331348683872
839;72;3;2.766976965236925;2.766976965236925;2.79258295139817
840;80;3;2.113006693675988;2.113006693675988;2.306229712842577
841;74;3;2.041051058578965;2.041051058578965;2.1761940509909508
842;65;3;2.043738434911586;2.043738434911586;2.2183488583950997
843;86;2;1.6341299500649615;1.6341299500649615;1.7652315478843281
844;70;3;1.811089036404673;1.811089036404673;2.1274524794132845
845;106;2;1.7203633946990107;1.7203633946990107;2.0344585933327197
846;80;2;1.3982965969973473;1.3982965969973473;1.5367505119383351
847;62;2;2.492988544885095;2.492988544885095;2.495921521432086
848;62;2;1.0698753370758485;1.0698753370758485;1.3097030211481941
849;89;3;2.1280786584515177;2.1280786584515177;2.2403637538972485
850;58;1;1.9422784143317957;1.9422784143317957;1.58474830357585
851;91;3;1.99367696325148;1.99367696325148;2.2942774435448317
852;84;2;3.445786817787485;3.445786817787485;2.7351956755235975
853;70;2;1.472073859258301;1.472073859258301;1.4527023694081036
854;86;2;1.8936896771407128;1.8936896771407128;1.9531753849797875
855;121;2;1.9940249282154723;1.9940249282154723;1.981919583911286
856;89;2;3.437328369836546;3.437328369836546;2.55033463070848
857;47;2;2.662290746368049;2.662290746368049;2.2847154243304897
858;87;2;1.7639328691216418;1.7639328691216418;1.4515982513671686
859;56;2;1.705982985132487;1.705982985132487;1.471147855860873
860;72;2;2.4432922558896366;2.4432922558896366;2.20210241951759
861;82;2;1.8454578897488672;1.8454578897488672;1.9210961003651201
862;111;2;1.8749477827083878;1.8749477827083878;1.7481197185628035
863;30;2;2.318284132685246;2.318284132685246;1.8285441641945177
864;58;2;3.2221781243051124;3.2221781243051124;2.50748590943092
865;69;2;2.6208405373978763;2.6208405373978763;2.1555167563729145
866;92;3;2.242184946174295;2.242184946174295;2.3112631549970977
867;102;3;2.220516362734805;2.220516362734805;2.408904095113645
868;99;3;2.007104976826565;2.007104976826565;2.3325521709979533
869;32;2;1.9428949891241702;1.9428949891241702;1.656043953160553
870;54;1;1.6243314989931528;1.6243314989931528;1.2884149466261767
871;45;2;2.5843694206519587;2.5843694206519587;2.2114912092737815
872;93;3;2.6647649553692774;2.6647649553692774;2.7298549587661154
873;104;2;1.5818076723838237;1.5818076723838237;1.463890580476448
874;102;2;3.846578905298909;3.846578905298909;2.871023624854349
875;79;2;1.8117954494643704;1.8117954494643704;1.842686639048954
876;76;2;1.7484662661131298;1.7484662661131298;1.8363251844474744
877;59;2;2.82941192092359;2.82941192092359;2.5088457233763544
878;87;3;1.8668669742463833;1.8668669742463833;2.0753173101962124
879;64;2;1.9704614624501302;1.9704614624501302;1.9887636296060376
880;32;2;2.586895050471274;2.586895050471274;2.103011959281191
881;86;3;2.5960683878523234;2.5960683878523234;2.6902932155582175
882;56;2;2.9603699373618437;2.9603699373618437;2.7407163885615393
883;34;2;1.8038190789921495;1.8038190789921495;1.4595115836192332
884;66;2;2.949775268915778;2.949775268915778;2.402952200981547
885;88;2;1.4877619204267862;1.4877619204267862;1.6229729134704776
886;43;2;2.930304940322461;2.930304940322461;2.679132710100811
887;57;2;2.3972825958785227;2.3972825958785227;2.0189983355153744
888;80;2;2.141326188788708;2.141326188788708;1.8091376546640299
889;80;2;2.254947592115702;2.254947592115702;2.2823411895884202
890;102;3;2.4212431874583564;2.4212431874583564;2.5799632527883216
891;92;3;2.4162528098388987;2.4162528098388987;2.5393666287241503
892;90;3;2.284786312864222;2.284786312864222;2.465729844172097
893;90;2;1.670889003317449;1.670889003317449;1.7937361659271818
894;48;2;3.30350944502833;3.30350944502833;2.86226666547873
895;72;2;1.867178794398636;1.867178794398636;1.8175645359809007
896;78;2;2.1498197445442564;2.1498197445442564;1.7798333182361836
897;75;2;2.1426736074951296;2.1426736074951296;2.0542232428545493
898;36;2;2.761065290231157;2.761065290231157;2.402695893328632
899;79;2;1.8476428786927899;1.8476428786927899;1.9363113712248163
900;73;2;1.733602627441147;1.733602627441147;1.8560872887132362
901;88;3;0.0;0.0;1.359061556064921
902;41;2;2.9632936023246597;2.9632936023246597;2.4110909214424536
903;82;2;1.4754422079237042;1.4754422079237042;1.596757179355735
904;91;3;2.4886553455369356;2.4886553455369356;2.618324990618317
905;88;2;1.9630020040585918;1.9630020040585918;2.034518839792352
906;79;2;1.8101387265219282;1.8101387265219282;1.6808889600995198
907;61;2;2.207741854555393;2.207741854555393;1.8272022771805134
908;51;1;1.5315196383057434;1.5315196383057434;1.1647266180366107
909;74;2;1.6837901404843283;1.6837901404843283;1.7443115112066427
910;50;2;1.7995320925451253;1.7995320925451253;1.515749787566219
911;64;3;2.010032557474062;2.010032557474062;2.1855967772751494
912;87;2;1.6693149671902607;1.6693149671902607;1.3138790562468443
913;74;2;2.1916319572377767;2.1916319572377767;1.9132740151114043
914;61;2;2.4893726453063008;2.4893726453063008;2.0302328627590804
915;32;2;2.9659949157583188;2.9659949157583188;2.4115541203540416
916;28;2;2.484595553244885;2.484595553244885;1.8387774474362037
917;116;3;0.0;0.0;1.288789372634876
918;124;3;0.0;0.0;1.3254867768164846
919;60;2;2.4396328562248693;2.4396328562248693;2.0682176622240496
920;119;2;1.6069478901774275;1.6069478901774275;1.4697151326238003
921;74;2;2.6308266518526335;2.6308266518526335;2.4602967278449404
922;74;3;2.7790094740509175;2.7790094740509175;1.7543632440973416
923;69;2;2.031592126848758;2.031592126848758;1.6408859478091025
924;56;1;1.8653250138671513;1.8653250138671513;1.489779436596634
925;59;2;2.1177879143878635;2.1177879143878635;2.2206252862754376
926;79;2;1.7124242668031793;1.7124242668031793;1.8430138024257985
927;90;3;2.2289496850114423;2.2289496850114423;2.4380539505214895
928;159;3;2.0933256992712295;2.0933256992712295;2.0185523476762524
929;73;3;2.1078517701162167;2.1078517701162167;2.121287891694743
930;71;2;2.2162831237048612;2.2162831237048612;1.933986541783956
931;47;3;1.513533138467367;1.513533138467367;1.7386781746457778
932;47;3;1.2271970971652901;1.2271970971652901;1.5338922597027302
933;90;2;1.5855802517747053;1.5855802517747053;1.498580904375251
934;27;2;2.8719441795410234;2.8719441795410234;2.253964498230594
935;74;2;1.7727328968575717;1.7727328968575717;1.8949287251261744
936;96;3;2.0048175330664897;2.0048175330664897;2.1416573756801465
937;65;2;3.416530415972781;3.416530415972781;2.6306742417361377
938;30;2;4.31353549446813;4.31353549446813;2.7142652943808634
939;46;3;3.3887141631513478;3.3887141631513478;2.684395515932813
940;46;2;2.2144398093057713;2.2144398093057713;1.6174125595785769
941;48;3;1.815414912136669;1.815414912136669;1.9689239425291858
942;71;2;1.7374095937677327;1.7374095937677327;1.942912012218266
943;85;3;1.8382156913330028;1.8382156913330028;1.9667289807643673
944;90;3;2.119573585258142;2.119573585258142;2.180760405325568
945;59;2;3.6785961071337514;3.6785961071337514;2.7016017972317736
946;36;2;1.9998317088683437;1.9998317088683437;1.6536484549512533
947;81;2;1.7838412446676706;1.7838412446676706;1.9684285404881188
948;60;2;3.0016378622370468;3.0016378622370468;2.4937687152721857
949;71;3;2.319345599177761;2.319345599177761;2.2733849513410505
950;86;2;0.0;0.0;1.6897112992187138
951;108;3;0.0;0.0;1.2851229071256505
952;104;2;0.0;0.0;nan
953;92;2;0.0;0.0;1.8399221503762417
954;84;2;0.0;0.0;2.1301047318843414
955;74;2;0.0;0.0;nan
956;118;2;0.0;0.0;nan
957;87;2;0.0;0.0;nan
958;64;1;0.0;0.0;0.9739595430280791
959;96;2;0.0;0.0;1.5506574674116733
960;100;2;0.0;0.0;1.7160466331167659
961;77;2;0.0;0.0;1.996429710835699
962;98;2;0.0;0.0;nan
963;61;2;0.0;0.0;nan
964;72;2;0.0;0.0;nan
965;91;2;0.0;0.0;nan
966;71;3;0.0;0.0;1.9482027364501509
967;95;3;0.0;0.0;2.191503348536805
968;121;3;0.0;0.0;1.288789372634876
969;68;2;0.0;0.0;1.5369760532202845
970;70;2;0.0;0.0;nan
971;109;2;0.0;0.0;nan
972;88;3;1.8947568771543906;1.8947568771543906;2.263771610627585
973;69;1;0.87793243637516;0.87793243637516;1.113498743186451
974;106;2;1.4675489555940062;1.4675489555940062;nan
975;74;2;0.0;0.0;2.1183858545868035
976;87;2;1.4614526464193132;1.4614526464193132;1.8292879065563183
977;75;2;0.0;0.0;2.12475346762612
978;26;1;0.0;0.0;2.815406578840471
979;72;3;0.0;0.0;2.445348544997246
980;61;2;0.0;0.0;1.4601957328715396
981;96;3;0.0;0.0;2.061364824094402
982;102;3;0.0;0.0;1.6876638341224615
983;73;2;0.9576736800798665;0.9576736800798665;1.2107499000112625
984;84;2;0.0;0.0;1.7769267225290424
985;72;2;0.0;0.0;1.807560990232686
986;65;3;0.0;0.0;2.1835297207740805
987;81;2;0.0;0.0;nan
988;63;2;0.9980668207152442;0.9980668207152442;1.2815558105027363
989;94;3;0.0;0.0;3.131835079377889
990;95;3;0.0;0.0;2.432611626557881
991;77;3;0.0;0.0;2.0812411146907834
992;96;4;0.0;0.0;2.428731457708933
993;86;2;0.0;0.0;1.6312374782867771
994;82;3;0.0;0.0;2.257742692624388
995;103;2;0.0;0.0;1.9966664069323068
996;115;2;0.0;0.0;nan
997;78;2;0.0;0.0;2.2375474969866773
998;62;2;0.0;0.0;nan
999;68;3;1.8771566088119125;1.8771566088119125;2.413830008982757
1000;85;2;0.0;0.0;1.6897112992187138
1001;107;3;0.0;0.0;1.2851229071256505
1002;104;2;0.0;0.0;nan
1003;89;2;0.0;0.0;1.8399221503762417
1004;83;2;0.0;0.0;2.1301047318843414
1005;74;2;0.0;0.0;nan
1006;116;2;0.0;0.0;nan
1007;86;2;0.0;0.0;nan
1008;64;1;0.0;0.0;0.9739595430280791
1009;96;2;0.0;0.0;1.5506574674116733
1010;99;2;0.0;0.0;1.7160466331167659
1011;76;2;0.0;0.0;1.996429710835699
1012;95;2;0.0;0.0;nan
1013;60;2;0.0;0.0;nan
1014;69;2;0.0;0.0;nan
1015;91;2;0.0;0.0;nan
1016;71;3;0.0;0.0;1.9482027364501509
1017;94;3;0.0;0.0;2.191503348536805
1018;116;3;0.0;0.0;1.288789372634876
1019;69;2;0.0;0.0;1.5369760532202845
1020;70;2;0.0;0.0;nan
1021;108;2;0.0;0.0;nan
1022;88;3;0.0;0.0;2.2906595224448245
1023;69;1;0.8813065593081748;0.8813065593081748;1.113565775438035
1024;106;2;0.0;0.0;1.8868509579667894
1025;76;2;0.0;0.0;2.1183858545868035
1026;87;2;0.0;0.0;1.8526104185776715
1027;75;2;0.0;0.0;2.12475346762612
1028;26;1;0.0;0.0;2.815406578840471
1029;71;3;0.0;0.0;2.445348544997246
1030;60;2;0.0;0.0;1.4601957328715396
1031;95;3;0.0;0.0;2.061364824094402
1032;103;3;0.0;0.0;1.6876638341224615
1033;73;2;0.9618165488599801;0.9618165488599801;1.2109598405736677
1034;83;2;0.0;0.0;1.7769267225290424
1035;72;2;0.0;0.0;1.807560990232686
1036;65;3;0.0;0.0;2.1835297207740805
1037;82;2;0.0;0.0;nan
1038;63;2;0.0;0.0;nan
1039;96;3;0.0;0.0;3.131835079377889
1040;95;3;0.0;0.0;2.432611626557881
1041;76;3;0.0;0.0;2.0812411146907834
1042;96;4;0.0;0.0;2.428731457708933
1043;87;2;0.0;0.0;1.6312374782867771
1044;84;3;0.0;0.0;2.257742692624388
1045;102;2;0.0;0.0;1.9966664069323068
1046;115;2;0.0;0.0;nan
1047;77;2;0.0;0.0;2.2375474969866773
1048;62;2;0.0;0.0;nan
1049;68;3;1.8929878990804534;1.8929878990804534;2.414384074792318
1050;96;2;0.0;0.0;1.8032736451864937
1051;112;3;0.0;0.0;1.288789372634876
1052;56;2;0.0;0.0;nan
1053;89;2;0.0;0.0;1.7893390521214154
1054;88;3;0.0;0.0;2.2130331803104757
1055;81;2;0.0;0.0;1.892087997474252
1056;94;2;0.0;0.0;1.9806965485923267
1057;101;2;0.0;0.0;nan
1058;62;1;0.0;0.0;0.9577888006427575
1059;82;2;0.0;0.0;1.735012164086843
1060;77;2;0.0;0.0;1.3647259500761522
1061;84;3;0.0;0.0;1.8535652665729698
1062;102;2;0.0;0.0;1.5064574589895128
1063;74;2;0.0;0.0;1.7051295982768104
1064;84;2;0.0;0.0;1.8431363552948454
1065;67;2;0.0;0.0;2.0298527880972035
1066;92;3;0.0;0.0;1.951621624161432
1067;66;2;0.0;0.0;2.0051709059527516
1068;125;2;0.0;0.0;1.2893921439367868
1069;74;2;0.0;0.0;2.0008578408746023
1070;101;2;0.0;0.0;1.448185463969784
1071;109;2;0.0;0.0;2.1293423292932103
1072;99;3;0.0;0.0;2.6052688960887362
1073;66;2;0.0;0.0;1.2238223987230752
1074;74;2;1.1097984320531928;1.1097984320531928;1.3842918612835327
1075;77;3;0.0;0.0;1.9873080910818235
1076;87;3;0.0;0.0;1.991985710522714
1077;108;3;0.0;0.0;2.2969520554737275
1078;161;2;0.0;0.0;2.436474369718458
1079;68;3;0.0;0.0;2.4874516689950443
1080;72;2;0.0;0.0;1.625468641617006
1081;98;3;0.0;0.0;1.2873825860317845
1082;47;3;0.0;0.0;1.5325211800205838
1083;87;2;0.0;0.0;nan
1084;53;2;0.0;0.0;nan
1085;86;2;0.0;0.0;1.7035544415045758
1086;75;3;0.0;0.0;2.176957475812417
1087;83;2;0.0;0.0;1.8614321857942584
1088;51;2;1.1776802913930846;1.1776802913930846;1.6932604528452628
1089;90;3;0.0;0.0;3.027365481413238
1090;97;2;0.0;0.0;2.203632673985883
1091;78;2;0.0;0.0;1.9662141008868737
1092;104;3;0.0;0.0;2.0895709875368325
1093;74;2;0.0;0.0;1.771924593412169
1094;98;3;0.0;0.0;nan
1095;70;2;1.61148480946874;1.61148480946874;2.090118710588744
1096;80;2;1.1554046152736972;1.1554046152736972;1.5661073462416646
1097;95;3;1.650881850502594;1.650881850502594;2.0901922950744667
1098;68;2;0.0;0.0;1.6968606930911545
1099;79;3;1.7783694392678977;1.7783694392678977;2.253109093882731
1100;93;2;1.5991201469115148;1.5991201469115148;1.690148779159701
1101;22;2;7.657815275830535;7.657815275830535;2.6881844200113028
1102;54;2;1.7364838528674988;1.7364838528674988;2.0481702404213302
1103;94;2;1.654087579351127;1.654087579351127;1.7987686269929275
1104;86;2;1.800678813400642;1.800678813400642;1.9732822694346535
1105;83;2;1.6175470804845773;1.6175470804845773;1.7503716012457882
1106;96;2;1.6667237179808043;1.6667237179808043;2.016650692270099
1107;101;2;1.338743895586164;1.338743895586164;1.6236601512922784
1108;62;1;0.7687853180907355;0.7687853180907355;0.9377216043186075
1109;79;2;1.673422082843792;1.673422082843792;1.7775836711513773
1110;87;2;1.2406369250077516;1.2406369250077516;1.3269176387413406
1111;103;3;1.9751913081913648;1.9751913081913648;2.1693484199111186
1112;86;2;1.2791379675461985;1.2791379675461985;1.525638838767242
1113;70;2;1.2785488326491494;1.2785488326491494;1.542973192853882
1114;66;2;1.5246959202343768;1.5246959202343768;1.8561746403364423
1115;69;2;1.8499228802288152;1.8499228802288152;2.053458959833447
1116;81;3;1.7132887639381684;1.7132887639381684;1.978624328976127
1117;72;2;1.7719226710046345;1.7719226710046345;1.7916871123394316
1118;107;3;1.0662480805404524;1.0662480805404524;1.3476390679446966
1119;73;2;1.5032021968011826;1.5032021968011826;1.8803538151935673
1120;93;2;1.2200895175408573;1.2200895175408573;1.3912267671982357
1121;106;3;1.8362395088738872;1.8362395088738872;2.031679141746804
1122;72;3;2.1578919756914363;2.1578919756914363;2.250590270371127
1123;66;2;1.019360038773122;1.019360038773122;1.2044277759111364
1124;80;2;1.4181686554674313;1.4181686554674313;1.533496344141911
1125;89;3;2.075877705879012;2.075877705879012;2.1958801624424984
1126;92;2;1.757912328618064;1.757912328618064;1.8623160015295204
1127;91;3;1.980763118017099;1.980763118017099;2.1172781090777733
1128;140;3;1.9554606568606545;1.9554606568606545;1.7382005645446748
1129;66;3;2.3518090223446175;2.3518090223446175;2.3831918501497062
1130;75;2;1.4961769919983705;1.4961769919983705;1.6194803026327371
1131;109;2;2.768509831764589;2.768509831764589;2.3784261156773145
1132;21;2;6.719740570232316;6.719740570232316;2.622307839639479
1133;85;2;1.1490518253237856;1.1490518253237856;1.3024440318021147
1134;60;2;1.6123738014586333;1.6123738014586333;1.967543684432526
1135;79;2;1.5652744135979006;1.5652744135979006;1.702608386569292
1136;65;3;2.1874280463562528;2.1874280463562528;2.304795523597641
1137;89;2;1.5140863301549923;1.5140863301549923;1.7736821048614504
1138;54;2;1.2392873291052884;1.2392873291052884;1.554405495985168
1139;93;4;3.448848931273136;3.448848931273136;3.193969365904595
1140;74;2;1.5377983691138382;1.5377983691138382;1.6013075352266626
1141;95;3;2.3850517943106153;2.3850517943106153;2.342522987502061
1142;94;3;2.131674650688551;2.131674650688551;2.2186091437387137
1143;80;2;1.669519121524607;1.669519121524607;1.84672359781332
1144;82;3;2.2224483408687243;2.2224483408687243;2.341343076320997
1145;79;2;1.82046258180682;1.82046258180682;1.9411072610591027
1146;85;2;1.30080116401429;1.30080116401429;1.5670581721191406
1147;90;3;2.6848820793805164;2.6848820793805164;2.6533291599504456
1148;64;2;1.220185070602228;1.220185070602228;1.5060840252761094
1149;66;3;2.2147487294267347;2.2147487294267347;2.3900279891696883
1150;82;2;1.395721955164548;1.395721955164548;1.5634063107307234
1151;135;2;0.0;0.0;1.2893921439367868
1152;55;2;1.6853856493036474;1.6853856493036474;1.9064938183278812
1153;75;2;1.7142631638658152;1.7142631638658152;1.780676201603023
1154;95;3;2.2020974142474743;2.2020974142474743;2.2377159922792105
1155;86;2;1.9886961331794546;1.9886961331794546;1.9828978946761293
1156;93;2;1.621656039417804;1.621656039417804;1.873395273629846
1157;97;2;1.4612452614754603;1.4612452614754603;1.73010591915693
1158;59;1;0.8282974603468499;0.8282974603468499;0.9818751784567169
1159;81;2;1.757028531573033;1.757028531573033;1.8446462510396946
1160;73;2;1.1718835896765374;1.1718835896765374;1.3316893230463196
1161;75;3;1.8231902087866831;1.8231902087866831;1.9479647398051172
1162;107;2;1.514868853154512;1.514868853154512;1.6744085337131174
1163;81;2;1.4835026566524152;1.4835026566524152;1.7328194208337264
1164;90;2;1.685664175393357;1.685664175393357;1.9871065830676014
1165;56;2;1.8157023794937395;1.8157023794937395;2.003743912441829
1166;69;2;1.7242496783145818;1.7242496783145818;1.9069970446427644
1167;109;3;2.065769582489691;2.065769582489691;1.7106518342779091
1168;120;2;0.0;0.0;1.499418767558934
1169;81;2;1.6655306172776774;1.6655306172776774;1.9528637408460958
1170;104;2;1.3368586701909762;1.3368586701909762;1.5003965286726448
1171;100;2;1.8111921456255082;1.8111921456255082;2.0827666880005733
1172;90;3;2.4137491441230883;2.4137491441230883;2.358650747678216
1173;65;2;1.1675403923728747;1.1675403923728747;1.3123239877973234
1174;70;2;1.2028579756584161;1.2028579756584161;1.314677200778812
1175;71;2;1.9511701239139718;1.9511701239139718;1.9935066599736022
1176;93;3;1.991036483450549;1.991036483450549;2.0397643726030434
1177;114;3;2.931445755916404;2.931445755916404;2.7718774568772337
1178;114;2;1.5141069317189673;1.5141069317189673;1.7073630590896327
1179;61;3;2.331240710404054;2.331240710404054;2.4776756371848228
1180;72;2;1.5971243465675098;1.5971243465675098;1.6966518183603974
1181;85;3;1.7167630517358166;1.7167630517358166;1.4205505240462655
1182;46;3;1.364869314832321;1.364869314832321;1.6514468779592733
1183;88;2;1.2214612828519098;1.2214612828519098;1.3631124089637674
1184;46;2;1.6741331041323217;1.6741331041323217;1.9176353742795065
1185;90;2;1.5732244727014753;1.5732244727014753;1.7356042060269306
1186;100;3;2.2202076046663266;2.2202076046663266;2.364354933941351
1187;77;2;1.6648716811999982;1.6648716811999982;1.9730150472777754
1188;46;2;1.498707924344113;1.498707924344113;1.8419755605428165
1189;87;3;3.035562070585662;3.035562070585662;2.8125240939199196
1190;103;3;1.8841643545723057;1.8841643545723057;1.6822974015070273
1191;36;3;4.646052661356263;4.646052661356263;2.8670407109158744
1192;88;3;2.002867100571923;2.002867100571923;2.0675659375400777
1193;80;2;1.7446889614871681;1.7446889614871681;1.9046384959562694
1194;105;4;2.850259357565903;2.850259357565903;2.9453200647521935
1195;63;2;2.1183648673658158;2.1183648673658158;2.289995333130771
1196;72;2;1.3372461962135427;1.3372461962135427;1.5511273329800328
1197;91;3;2.1387658767527955;2.1387658767527955;2.162450172919687
1198;67;2;1.518084587814647;1.518084587814647;1.8782127098630577
1199;63;3;2.12317161271625;2.12317161271625;2.1561717304767396
1200;93;2;1.646717489555192;1.646717489555192;1.688583588894895
1201;22;2;5.323007511668148;5.323007511668148;2.6443732278761005
1202;55;2;1.8285030494792487;1.8285030494792487;2.0903493395158455
1203;89;2;1.5718210040029583;1.5718210040029583;1.733504418184142
1204;91;2;2.13225336300643;2.13225336300643;2.162189590017241
1205;80;2;1.9326671228191419;1.9326671228191419;1.9680242881959424
1206;97;2;1.7032445927613677;1.7032445927613677;1.9873054236801688
1207;95;2;1.3446664093115084;1.3446664093115084;1.602588057725989
1208;62;1;0.776309494875414;0.776309494875414;0.9367459836217127
1209;84;2;1.4722517363126462;1.4722517363126462;1.5641478015772123
1210;90;2;1.3221408830086172;1.3221408830086172;1.373746074241021
1211;103;3;2.0652164814752396;2.0652164814752396;2.0977577133715726
1212;86;2;1.3456514564480664;1.3456514564480664;1.5740650309347022
1213;67;2;1.3235873979207187;1.3235873979207187;1.5759391234718254
1214;60;2;1.5278807532739793;1.5278807532739793;1.8202937999979325
1215;61;2;1.9814927733861245;1.9814927733861245;2.142220729131729
1216;100;3;1.896137807817422;1.896137807817422;2.0884332643321075
1217;70;2;2.4236669645343123;2.4236669645343123;2.5178630522695986
1218;28;4;6.844134299364783;6.844134299364783;2.0948363614303527
1219;70;2;1.4956981864093233;1.4956981864093233;1.833972986640544
1220;84;2;1.2472750704237934;1.2472750704237934;1.3981971424965027
1221;109;3;1.9306788629207985;1.9306788629207985;2.010076540333955
1222;63;3;2.612090382731194;2.612090382731194;2.542829378591602
1223;66;2;1.0161211632472245;1.0161211632472245;1.176909004998237
1224;80;2;1.4963264956033302;1.4963264956033302;1.5661617117768736
1225;90;3;2.1627551237004043;2.1627551237004043;2.215816396047266
1226;94;3;2.389413301076296;2.389413301076296;2.2949777350579468
1227;81;3;2.1788850023599275;2.1788850023599275;2.315465645309136
1228;54;4;7.386742707942054;7.386742707942054;2.3333170818734574
1229;80;3;2.247526112791375;2.247526112791375;2.2621645194396334
1230;75;2;1.539861081488365;1.539861081488365;1.6272319226918586
1231;68;2;1.9070278355352304;1.9070278355352304;2.0814167517206794
1232;52;3;2.3326470718943706;2.3326470718943706;1.783154492095967
1233;96;2;1.147601306169698;1.147601306169698;1.268476965317749
1234;64;2;1.667239352981688;1.667239352981688;1.9981729423207175
1235;78;2;1.4026033193818639;1.4026033193818639;1.5153347321321657
1236;62;3;2.2994186224728304;2.2994186224728304;2.259713627378664
1237;89;2;1.523260660919988;1.523260660919988;1.7170459684202692
1238;56;2;1.217820355166126;1.217820355166126;1.4954796346387995
1239;92;3;3.482502922336874;3.482502922336874;3.1858654355243314
1240;71;2;2.191279296238813;2.191279296238813;2.200779233539165
1241;93;3;2.112825176631732;2.112825176631732;2.1852813615051936
1242;87;3;2.0798910049754045;2.0798910049754045;2.319365522389323
